"periodo","ecommerce","marca","producto","precio_antes","precio_actual","pulgadas","rangos"
2019,"linio","139","televisor led 32"" full hd 1080p se<f1>al di...",675,599.9,32,"> S/.4,500"
2019,"linio","141","televisor portatil de 9"" con se<f1>al digit...",289,199,9,"< S/.500"
2019,"linio","140","televisor portatil de 7"" con se<f1>al digit...",199,149,7,"< S/.500"
2019,"linio","148","tv led monitor nex 19"" c/ se<f1>al digital...",419,314,19,"< S/.500"
2019,"linio","149","tv led nex 32"" led3260tv hd sintonizador...",699,599,32,"> S/.4,500"
2019,"linio","lg","lg - televisor smart tv 32"" 32lk540bpsa...",1199,709,32,"> S/.4,500"
2019,"linio","imaco","tv led imaco hd 19'' - led -19 hd negro...",399,350,19,"< S/.500"
2019,"linio","aoc","televisor aoc 32"" hd smart tv le 32s5970...",799,599,32,"> S/.4,500"
2019,"linio","aoc","aoc - televisor digital led full hd 40""...",999,740,40,"> S/.4,500"
2019,"linio","aoc","aoc tv led 32'' hd le32m1370- negro",799,519,32,"> S/.4,500"
2019,"linio","lg","tv led lg smart 32'' hd 32lk540bpsa wifi...",899,729,32,"> S/.4,500"
2019,"linio","lg","tv lg led smart uhd 4k 49""49uk6200pla-ne...",1329,1329,49,"< S/.500"
2019,"linio","113","continental - tv led slim hd 32"" celed92...",699,459,32,"< S/.500"
2019,"linio","145","tv led 26"" world-tech color negro",399,399,26,"< S/.500"
2019,"linio","samsung","televisor samsung 40j5200 smart 40"" ful...",2299,NA,40,NA
2019,"linio","152","tv portable 7"" tft lcd techsonic dtv7020...",299,229,7,"< S/.500"
2019,"linio","138","televisor digital port<e1>til 7"" techsonic...",299,139,7,"< S/.500"
2019,"linio","143","televisor smart tv de 32"" full hd 1080p...",670,599.9,32,"> S/.4,500"
2019,"linio","134","televisor 75' 4k uhd smart tv xbr-75x855...",11999,6842,75,"> S/.4,500"
2019,"linio","sony","led sony 48"" fhd smart tv kdl-48w655d-ne...",2199,1499,48,"< S/.500"
2019,"linio","sony","televisor sony 55"" smart tv,ultra hd 4k,...",2599,1899,55,"< S/.500"
2019,"linio","sony","sony tv led smart full hd 40"" motion flo...",1799,1299,40,"< S/.500"
2019,"linio","sony","sony - televisor led full hd 55"" smart k...",1798,1798,55,"< S/.500"
2019,"linio","115","led 55"" ultra hd 4k, smart, lcd - kd55x7...",3599,1799,55,"< S/.500"
2019,"linio","133","televisor 55' 4k uhd smart tv xbr-55x905...",5499,2999,55,"< S/.500"
2019,"linio","sony","smart tv sony 55'' ultra hd 4k kd-55x725...",2299,1899,55,"< S/.500"
2019,"linio","sony","sony - televisor led ultra hd 55"" smart...",3299,2998.99,55,"< S/.500"
2019,"linio","sony","televisor led smart uhd 4k 49""sony kd-49...",1799,1685.99,49,"< S/.500"
2019,"linio","175","televisor 65' 4k uhd smart tv xbr65x856f...",7499,3499,65,"< S/.500"
2019,"linio","sony","televisor led smart uhd 4k 49""sony kd-49...",2189,1689,49,"< S/.500"
2019,"linio","176","televisor 75' 4k uhd android tv xbr-75x9...",17999,17999,75,"< S/.500"
2019,"linio","sony","sony - televisor led ultra hd 4k 49"" sma...",1999,1799,49,"< S/.500"
2019,"linio","sony","televisor sony 65"" oled,ultra hd 4k,smar...",15499,8999,65,"> S/.4,500"
2019,"linio","sony","sony - televisor led full hd 48"" smart k...",2499,1659,48,"< S/.500"
2019,"linio","sony","sony - televisor led ultra hd 4k 49"" sma...",2359,1889,49,"< S/.500"
2019,"linio","sony","televisor led smart uhd 4k 49""sony kd-49...",2999,2999,49,"< S/.500"
2019,"linio","sony","sony - televisor led ultra hd 55"" smart...",3499,2999,55,"< S/.500"
2019,"linio","sony","smart tv sony 55'' ultra hd 4k kd-55x725...",6999,5449,55,"> S/.4,500"
2019,"linio","sony","sony led 49"" 4k ultra hd smart tv kd-49x...",1999,1599,49,"< S/.500"
2019,"linio","sony","sony - televisor led ultra hd 55"" smart...",3299,3299,55,"< S/.500"
2019,"linio","174","televisor 55' 4k uhd smart tv kd-55x755f...",5499,2299,55,"< S/.500"
2019,"linio","sony","televisor led sony 65"" 4k uhd 65x856f -...",6999,6999,65,"> S/.4,500"
2019,"linio","sony","smart tv sony 55'' ultra hd 4k kd-55x725...",1999,1895,55,"< S/.500"
2019,"linio","134","televisor 75' 4k uhd smart tv xbr-75x855...",11999,11999,75,"< S/.500"
2019,"linio","sony","sony - televisor led ultra hd 4k 49"" sma...",1999,1749,49,"< S/.500"
2019,"linio","samsung","tv led samsung 43'' 4k smart tv 43nu7090...",1399,1199,43,"< S/.500"
2019,"linio","samsung","samsung - tv led smart 58"" un58nu7100g u...",1999,1699,58,"< S/.500"
2019,"linio","159","led 49"" full hd smart tv + soundbar",2199,2199,49,"< S/.500"
2019,"linio","samsung","samsung - televisor smart tv uhd 4k 58""...",2499,1849,58,"< S/.500"
2019,"linio","samsung","televisor samsung ultra hd 4k 55"" 55ru73...",2999,2199,55,"< S/.500"
2019,"linio","samsung","televisor samsung smart tv uhd 4k 58"" un...",1999,1859,58,"< S/.500"
2019,"linio","samsung","samsung - televisor ultra hd 4k 55"" smar...",2499,1899,55,"< S/.500"
2019,"linio","samsung","televisor led curved 49"" samsung 4k smar...",1799,1599,49,"< S/.500"
2019,"linio","samsung","samsung - smart tv uhd 4k 55"" 55nu7090 +...",1899,1799,55,"< S/.500"
2019,"linio","samsung","televisor led curved 55"" samsung 4k smar...",2299,1667,55,"< S/.500"
2019,"linio","samsung","televisor led smart uhd 4k samsung 58""...",2499,1729,58,"< S/.500"
2019,"linio","samsung","samsung smart tv uhd 50"" 50ru7100",1999,1399,50,"< S/.500"
2019,"linio","samsung","samsung smart tv led ultra hd 4k 50"" un5...",2099,1399,50,"< S/.500"
2019,"linio","samsung","samsung smart tv 58ru7100 58""",2499,1789,58,"< S/.500"
2019,"linio","samsung","samsung smart tv uhd 50"" un50mu6103g",1999,1759,50,"< S/.500"
2019,"linio","samsung","tv led samsung 55"" 4k smart tv 55ru7100...",1748,1748,55,"< S/.500"
2019,"linio","samsung","televisor samsung 58"" smart tv uhd 4k un...",3499,2697,58,"< S/.500"
2019,"linio","samsung","tv samsung led 75"" uhd smart un75nu7090-...",6999,6999,75,"> S/.4,500"
2019,"linio","samsung","tv led samsung 50"" 4k smart tv 50nu7090...",2099,1399,50,"< S/.500"
2019,"linio","samsung","tv led samsung smart 65""uhdtv 4k un65nu7...",2799,2349,65,"< S/.500"
2019,"linio","samsung","samsung smart tv uhd 65"" 65nu7090",3629,2479,65,"< S/.500"
2019,"linio","samsung","tv led samsung 55"" 4k smart tv 55ru7100...",2399,1579,55,"< S/.500"
2019,"linio","samsung","smart tv samsung 49"" uhd 4k un49ks7500 c...",2999,2499,49,"< S/.500"
2019,"linio","samsung","monitor 23.5"" curvo full hd led samsung...",1194,719,5,"> S/.4,500"
2019,"linio","samsung","samsung - tv led smart 58"" un58nu7100g u...",2499,1799,58,"< S/.500"
2019,"linio","samsung","televisor led samsung 49"" curvo ultra hd...",2297,1499,49,"< S/.500"
2019,"linio","samsung","tv led samsung smart 55""uhdtv 4k un55ru7...",2099,1699,55,"< S/.500"
2019,"linio","samsung","samsung - televisor smart tv fhd 49"" 49j...",1499,1299,49,"< S/.500"
2019,"linio","samsung","samsung smart tv led ultra hd 4k 65"" un6...",2999,2329,65,"< S/.500"
2019,"linio","samsung","samsung led 50"" uhd un50nu7400",2999,1549,50,"< S/.500"
2019,"linio","samsung","tv led smart samsung 58"" un58nu7100 ultr...",2499,1749,58,"< S/.500"
2019,"linio","samsung","televisor led smart uhd 4k samsung 58""...",1999,1779,58,"< S/.500"
2019,"linio","samsung","tv led smart samsung 58"" un58nu7100g ult...",2399,2399,58,"< S/.500"
2019,"linio","samsung","tv led samsung smart 43""uhdtv un43nu7090...",1599,999,43,"> S/.4,500"
2019,"linio","samsung","televisor samsung 58"" ultra hd 4k smart...",1999,1843,58,"< S/.500"
2019,"linio","samsung","smart tv samsung ultra hd 49"" un49ku6400...",2629,2079,49,"< S/.500"
2019,"linio","samsung","televisor samsung qled 49"" uhd 4k smart...",2499,2399,49,"< S/.500"
2019,"linio","samsung","smart tv samsung 49"" uhd 4k un49mu6103g",1720,1550,49,"< S/.500"
2019,"linio","samsung","tv samsung smart 40"" hd un40j5200 - neg...",1399,1028,40,"< S/.500"
2019,"linio","samsung","samsung - smart tv uhd 4k 50"" 50nu7090 +...",2999,1595,50,"< S/.500"
2019,"linio","samsung","smart tv curved samsung 55"" uhd 4k 55...",3000,2600,55,"< S/.500"
2019,"linio","samsung","tv led samsung 50"" 4k smart tv 50ru7100...",1999,1399,50,"< S/.500"
2019,"linio","samsung","televisor samsung 55"" ultra hd 4k 55ru73...",2899,1847,55,"< S/.500"
2019,"linio","samsung","samsung led 50"" uhd un50nu7400",2999,2999,50,"< S/.500"
2019,"linio","samsung","televisor samsung 55"" smart,ultra hd 4k,...",2999,1999,55,"< S/.500"
2019,"linio","samsung","samsung - televisor smart tv fhd 49"" 49j...",1599,1200,49,"< S/.500"
2019,"linio","samsung","tv led samsung 50'' 4k smart tv 50nu7090...",2099,2099,50,"< S/.500"
2019,"linio","samsung","smart tv samsung 40"" hd un40j5290",1399,989,40,"> S/.4,500"
2019,"linio","samsung","televisor led curved 55"" samsung 4k smar...",2299,1779,55,"< S/.500"
2019,"linio","samsung","televisor samsung smart tv 55'' 4k uhd u...",2449,1599,55,"< S/.500"
2019,"linio","samsung","samsung - smart tv uhd 4k 55"" 55nu7100 +...",2499,1749,55,"< S/.500"
2019,"linio","samsung","tv samsung 49"" full hd wifi un49j5290 sm...",1699,1099,49,"< S/.500"
2019,"linio","samsung","televisor samsung 58"" uhd 4k,smart,bluet...",2999,1789,58,"< S/.500"
2019,"linio","samsung","televisor samsung ultra hd 4k 55"" 55ru73...",2999,1999,55,"< S/.500"
2019,"linio","samsung","tv led samsung smart 32"" hd digital un32...",749,709,32,"> S/.4,500"
2019,"linio","samsung","televisor samsung un50mu6103 uhd 4k 50""...",1799,1299,50,"< S/.500"
2019,"linio","samsung","samsung smart tv qled uhd 55'' qn55q7fam...",4999,4679,55,"< S/.500"
2019,"linio","samsung","samsung - televisor smart tv uhd 4k 50""...",1999,1495,50,"< S/.500"
2019,"linio","samsung","samsung smart tv led ultra hd 4k 65"" un6...",2499,2398.99,65,"< S/.500"
2019,"linio","samsung","samsung smart tv uhd 43'' 43nu7090 +sou...",1299,1199,43,"< S/.500"
2019,"linio","210","televisor 55' 4k uhd smart tv un55nu8500...",4999,4999,55,"< S/.500"
2019,"linio","samsung","televisor samsung led ultra hd 4k 65"" un...",3999,2980,65,"< S/.500"
2019,"linio","samsung","samsung smart tv uhd 43'' 43nu7090-negro",1549,1049,43,"< S/.500"
2019,"linio","samsung","televisor samsung 49"" uhd 4k curvo smart...",2499,1699,49,"< S/.500"
2019,"linio","samsung","smart tv samsung 40"" uhd 4k un40mu6103gx...",2199,1199,40,"< S/.500"
2019,"linio","samsung","samsung smart tv uhd 43'' 43nu7090-negro",1499,1039,43,"< S/.500"
2019,"linio","196","55"" nu7090 uhd plano smart tv 4k 2018",1999,1749,55,"< S/.500"
2019,"linio","samsung","nuevo. samsung smart tv uhd 50"" 50ru7100",1999,1398.9,50,"< S/.500"
2019,"linio","samsung","tv samsung 43"" uhd 4k smart 43nu7100",1999,1199,43,"< S/.500"
2019,"linio","samsung","tv led samsung smart 32"" digital hd un32...",999,699,32,"> S/.4,500"
2019,"linio","samsung","televisor led uhd 4k smart 55""samsung un...",2500,1640,55,"< S/.500"
2019,"linio","samsung","televisor samsung 50"" smart fhd 4k 50nu7...",1999,1497,50,"< S/.500"
2019,"wong","LG","LG Smart TV 70"" 4K UHD 70UK6550 ThinQ AI",NA,NA,70,"> S/.4,500"
2019,"wong","SAMSUNG","Samsung Smart TV 50'' 4K UHD 50NU7095",NA,NA,50,"> S/.4,500"
2019,"wong","LG","LG Smart TV 49"" Full HD 49LK5400",NA,NA,49,"> S/.4,500"
2019,"wong","SAMSUNG","Samsung Smart TV 55'' 4K UHD 55RU7100",NA,NA,55,"> S/.4,500"
2019,"wong","AOC","AOC Smart TV 50'' 4K UHD LE50U7970S Linux",NA,NA,50,"> S/.4,500"
2019,"wong","LG","LG Smart TV 43"" Full HD 43LK5400",NA,NA,43,"> S/.4,500"
2019,"wong","AOC","AOC Televisor LED 22'' Full HD 22M3085",NA,NA,22,"> S/.4,500"
2019,"wong","HISENSE","Hisense Smart TV 43'' Full HD 4318FH5IPE VIDAA U",NA,NA,43,"> S/.4,500"
2019,"wong","AOC","AOC Smart TV 55'' 4K UHD LE55U6285 Linux",NA,NA,55,"> S/.4,500"
2019,"wong","HISENSE","Hisense Smart TV 32'' HD 3218H5IPE VIDAA U",NA,NA,32,"> S/.4,500"
2019,"wong","PANASONIC","Panasonic Smart TV 43'' 4K UHD TC-43GX500P",NA,NA,43,"> S/.4,500"
2019,"wong","HISENSE","Hisense Televisor LED 32'' HD H3218H4IP",NA,NA,32,"> S/.4,500"
2019,"wong","LG","LG Smart TV 32"" HD 32LK540B",NA,NA,32,"> S/.4,500"
2019,"wong","HISENSE","Hisense Smart TV 49'' Full HD 4918RTFIPE",NA,NA,49,"> S/.4,500"
2019,"wong","PHILIPS","Philips Smart TV Ambilight 55'' 4K UHD 55PUD6703",NA,NA,55,"> S/.4,500"
2019,"wong","PHILIPS","Philips LED 55PUD6513 ULTRA HD 4K",NA,NA,NA,"> S/.4,500"
2019,"wong","SONY","Sony Smart TV 40'' Full HD KDL-40W655D Linux",NA,NA,40,"> S/.4,500"
2019,"wong","LG","LG Smart TV NanoCell 55'' 4K UHD 55SM8100 ThinQ AI",NA,NA,55,"> S/.4,500"
2019,"wong","LG","LG Smart TV 43'' 4K UHD 43UM7300 ThinQ AI",NA,NA,43,"> S/.4,500"
2019,"wong","LG","LG Smart TV NanoCell 49'' 4K UHD 49SM8000 ThinQ AI",NA,NA,49,"> S/.4,500"
2019,"wong","LG","LG Smart TV 49'' 4K UHD 49UM7100 ThinQ AI",NA,NA,49,"> S/.4,500"
2019,"wong","PANASONIC","Panasonic Smart TV 55'' 4K UHD TC-55GX500P",NA,NA,55,"> S/.4,500"
2019,"wong","PANASONIC","Panasonic Smart TV 65'' 4K UHD TC-65GX500P",NA,NA,65,"> S/.4,500"
2019,"wong","SAMSUNG","Samsung Smart TV 65'' 4K UHD 65RU7100",NA,NA,65,"> S/.4,500"
2019,"wong","SAMSUNG","Samsung Smart TV 58'' 4K UHD 58RU7100",NA,NA,58,"> S/.4,500"
2019,"wong","PHILIPS","Philips Smart TV OLED Ambilight 55'' 4K UHD 55OLED873",NA,NA,55,"> S/.4,500"
2019,"wong","PHILIPS","Philips Smart TV Ambilight 65'' 4K UHD 65PUD6703",NA,NA,65,"> S/.4,500"
2019,"wong","PHILIPS","Philips Smart TV 58'' 4K UHD 58PUD6513",NA,NA,58,"> S/.4,500"
2019,"wong","SAMSUNG","Samsung Smart TV 43'' 4K UHD 43NU7090",NA,NA,43,"> S/.4,500"
2019,"wong","AOC","AOC Smart TV 43'' Full HD LE43S5970S Linux",NA,NA,43,"> S/.4,500"
2019,"wong","AOC","AOC Smart TV 32'' HD LE32S5970S Linux",NA,NA,32,"> S/.4,500"
2019,"wong","SAMSUNG","Samsung Smart TV 49"" Full HD 49J5290",NA,NA,49,"> S/.4,500"
2019,"wong","SAMSUNG","LG Smart TV 86"" 4K UHD 86UK6570 ThinQ AI",NA,NA,86,"> S/.4,500"
2019,"wong","SONY","Sony Smart TV 32'' HD KDL-32W605D",NA,NA,32,"> S/.4,500"
2019,"wong","SAMSUNG","Samsung Smart TV Curvo 55'' 4K UHD 55NU7500",NA,NA,55,"> S/.4,500"
2019,"wong","SAMSUNG","Samsung Smart TV QLED 55"" 4K UHD 55Q6FN",NA,NA,55,"> S/.4,500"
2019,"wong","SAMSUNG","Samsung Smart TV QLED Curvo 65"" 4K UHD 65Q8CN",NA,NA,65,"> S/.4,500"
2019,"wong","LG","LG Smart TV 65"" 4K UHD 65UK6550 ThinQ AI",NA,NA,65,"> S/.4,500"
2019,"wong","LG","LG Smart TV 75"" 4K UHD 75UK6570 ThinQ AI",NA,NA,75,"> S/.4,500"
2019,"wong","SONY","Sony Smart TV 55'' 4K UHD KD-55X725F Opera",NA,NA,55,"> S/.4,500"
2019,"wong","SAMSUNG","Samsung Smart TV Curvo 65'' 4K UHD 65NU7500",NA,NA,65,"> S/.4,500"
2019,"wong","NEX","Nex Smart TV 32"" HD 3217SMR",NA,NA,32,"> S/.4,500"
2019,"wong","LG","LG Smart TV 43"" Full HD 43LK5700 ThinQ AI",NA,NA,43,"> S/.4,500"
2019,"wong","SAMSUNG","Samsung Smart TV Curvo 65'' 4K UHD 65NU7300",NA,NA,65,"> S/.4,500"
2019,"wong","AOC","AOC Smart TV 50'' 4K UHD 50U7970 Linux",NA,NA,50,"> S/.4,500"
2019,"wong","SAMSUNG","Samsung Smart TV 55'' 4K UHD 55MU6103",NA,NA,55,"> S/.4,500"
2019,"wong","AOC","AOC Smart TV 65'' 4K UHD 65U7970 Linux",NA,NA,65,"> S/.4,500"
2019,"wong","DAEWOO","Daewoo Smart TV 43'' Full HD L43S780BTS",NA,NA,43,"> S/.4,500"
2019,"wong","SAMSUNG","Samsung Smart TV 49'' 4K UHD 49MU6400",NA,NA,49,"> S/.4,500"
2019,"lacuracao","samsung","tv samsung ultra hd 4k smart 50"" un-50ru7100g",1999,1299,50,"< S/.500"
2019,"lacuracao","samsung","tv samsung ultra hd 4k smart 58"" un-58ru7100g",2699,1799,58,"< S/.500"
2019,"lacuracao","lg","tv lg ultra hd 4k smart ai 55"" 55uk6200",2199,1599,55,"< S/.500"
2019,"lacuracao","aoc","tv aoc ultra hd 4k smart 55"" 55u6285",2499,1399,55,"< S/.500"
2019,"lacuracao","aoc","tv led aoc ultra hd smart 50"" le50u7970",1899,1099,50,"< S/.500"
2019,"lacuracao","samsung","tv samsung ultra hd 4k smart 55"" un-55ru7100g",2399,1599,55,"< S/.500"
2019,"lacuracao","lg","tv lg ultra hd 4k smart tv ai 49"" 49um7100",1799,1599,49,"< S/.500"
2019,"lacuracao","lg","tv lg ultra hd 4k smart 65"" 65uk6350",2849,2299,65,"< S/.500"
2019,"lacuracao","lg","tv lg 49"" uhd 4k smart ai lg 49uk6200",1699,1499,49,"< S/.500"
2019,"lacuracao","samsung","tv qn-49q6fnag samsung 49"" uhd qled smart",3999,2349,49,"< S/.500"
2019,"lacuracao","samsung","tv samsung ultra hd 4k smart 82"" un-82nu8000g",12899,6499,82,"> S/.4,500"
2019,"lacuracao","hyundai","tv hyundai ultra hd 4k smart 49"" hyled4916im4k",1999,1199,49,"< S/.500"
2019,"lacuracao","philips","tv led philips ultra hd 4k smart 58"" 58pud6513",2599,1799,58,"< S/.500"
2019,"lacuracao","hisense","tv hisense ultra hd smart 55"" h5518uh6ip",2799,1499,55,"< S/.500"
2019,"lacuracao","lg","tv lg nanocell ultra hd 4k smart ai 49"" 49uk7500",2499,1799,49,"< S/.500"
2019,"lacuracao","lg","tv lg ultra hd 4k smart ai 43"" 43uk6200",1399,1299,43,"< S/.500"
2019,"lacuracao","samsung","tv samsung full hd smart ai 32"" un-32j4290ag",999,749,32,"> S/.4,500"
2019,"lacuracao","samsung","tv samsung full hd smart tv 43"" un-43j5202ag",1599,1149,43,"< S/.500"
2019,"lacuracao","lg","tv lg nanocell smart tv ai 49"" 49sm8000",2299,1999,49,"< S/.500"
2019,"lacuracao","lg","tv lg nanocell smart tv ai 55"" 55sm8100",2899,2499,55,"< S/.500"
2019,"lacuracao","lg","tv lg full hd smart ai 43"" smart ai tv 43lm6300",1299,1299,43,"< S/.500"
2019,"lacuracao","lg","tv lg 4k ultra hd smart ai 65"" smart ai tv 65um7400",2999,2999,65,"< S/.500"
2019,"lacuracao","panasonic","tv panasonic oled 4k ultra hd 65"" tc-65fz1000w",12999,6799,65,"> S/.4,500"
2019,"lacuracao","lg","tv lg ultra hd 4k smart tv ai 55"" 55um7400",2499,2199,55,"< S/.500"
2019,"lacuracao","lg","tv lg ultra hd 4k smart tv ai 60"" 60um7200",2699,2299,60,"< S/.500"
2019,"lacuracao","lg","tv lg ultra hd 4k smart tv 50"" 50um7500",2099,1999,50,"< S/.500"
2019,"lacuracao","lg","tv lg ultra hd 4k smart tv ia 55"" 55um7650",2699,2299,55,"< S/.500"
2019,"lacuracao","lg","tv lg ultra hd 4k smart tv ai 65"" 65um7650",3499,3199,65,"< S/.500"
2019,"lacuracao","lg","tv lg nanocell ultra hd 4k smart ai 55"" 55uk7500",3299,2099,55,"< S/.500"
2019,"lacuracao","samsung","tv samsung full hd smart 49"" un-49j5290ag",1799,999,49,"> S/.4,500"
2019,"lacuracao","samsung","tv samsung serie 7 ultra hd 4k smart 43"" un-43nu7090g",1599,899,43,"> S/.4,500"
2019,"lacuracao","lg","tv lg 60"" 60uk6200 uhd smart ai lg 60uk6200",2349,1799,60,"< S/.500"
2019,"lacuracao","aoc","tv led hd aoc smart 32"" le32s5970s",799,699,32,"> S/.4,500"
2019,"lacuracao","aoc","tv led fhd aoc smart 43"" le43s597s",1299,899,43,"> S/.4,500"
2019,"lacuracao","lg","tv lg nanocell smart tv ai 65"" 65sm8100",4499,3999,65,"< S/.500"
2019,"lacuracao","lg","tv lg nanocell smart tv ai 75"" 75sm9070",10999,8999,75,"> S/.4,500"
2019,"lacuracao","philips","tv led philips ultra hd 4k smart 50"" 50pud6513",1999,1299,50,"< S/.500"
2019,"lacuracao","lg","tv lg ultra hd 4k smart ai 70"" 70uk6550",5999,3999,70,"< S/.500"
2019,"lacuracao","samsung","tv qled samsung ultra hd 4k smart 55"" qn-55q7fna",7999,2999,55,"< S/.500"
2019,"lacuracao","lg","tv led full hd lg smart 43"" 43lk5400",1199,1099,43,"< S/.500"
2019,"lacuracao","samsung","tv samsung qled ultra hd 4k smart 65"" qn-65q9fnag",10999,10999,65,"< S/.500"
2019,"lacuracao","samsung","tv samsung qled ultra hd 4k smart 82"" qn-82q6fnag",19999,8499,82,"> S/.4,500"
2019,"lacuracao","hisense","tv hisense hd smart 32"" h3218h5ip",1099,649,32,"> S/.4,500"
2019,"lacuracao","lg","tv lg nanocell smart tv ai 55"" 55sm8600",3999,3299,55,"< S/.500"
2019,"lacuracao","lg","tv lg nanocell smart tv ai 65"" 65sm8600",5499,4799,65,"< S/.500"
2019,"lacuracao","lg","tv lg nanocell smart tv ai 65"" 65sm9500",6999,5999,65,"> S/.4,500"
2019,"lacuracao","panasonic","tv led panasonic viera hd smart 32"" tc-32fs500p",999,649,32,"> S/.4,500"
2019,"lacuracao","sony","tv led sony full hd 32"" kdl-32w605d",1299,1049,32,"< S/.500"
2019,"lacuracao","aoc","tv aoc hd smart 32"" 32s5285",799,649,32,"> S/.4,500"
2019,"lacuracao","aoc","tv aoc ultra hd 4k smart 65"" 65u6285",3599,2199,65,"< S/.500"
2019,"lacuracao","philips","tv led philips ultra hd 4k smart 55"" 55pud6513",2399,1699,55,"< S/.500"
2019,"lacuracao","philips","tv led philips ambilight ultra hd 4k smart 55"" 55pud6703",2599,1699,55,"< S/.500"
2019,"lacuracao","philips","tv led philips ambilight ultra hd 4k smart 65"" 65pud6703",3999,2599,65,"< S/.500"
2019,"lacuracao","philips","tv oled philips ambilight ultra hd 4k smart android 55"" 55oled873",7999,4499,55,"< S/.500"
2019,"lacuracao","lg","tv lg ultra hd 4k smart ai 50"" 50uk6300",2099,1599,50,"< S/.500"
2019,"lacuracao","samsung","tv qled samsung ultra hd 4k smart 55"" qn-55q60rag",4599,3599,55,"< S/.500"
2019,"lacuracao","samsung","tv qled samsung ultra hd 4k smart 65"" qn-65q60rag",7999,5399,65,"> S/.4,500"
2019,"lacuracao","samsung","tv samsung curvo ultra hd 4k smart 55"" un-55ru7300g",2699,1899,55,"< S/.500"
2019,"lacuracao","samsung","tv samsung ultra hd 4k smart 55"" un-55ru7400g",2999,2999,55,"< S/.500"
2019,"lacuracao","samsung","tv samsung ultra hd 4k smart 75"" un-75ru7100g",6999,5099,75,"> S/.4,500"
2019,"lacuracao","samsung","tv qled samsung ultra hd 4k smart 55"" qn-55q70rag",6999,5899,55,"> S/.4,500"
2019,"lacuracao","samsung","tv qled samsung ultra hd 4k smart 75"" qn-75q60rag",12999,8099,75,"> S/.4,500"
2019,"lacuracao","samsung","tv samsung ultra hd 4k smart 43"" un-43ru7100g",1599,1249,43,"< S/.500"
2019,"lacuracao","samsung","tv samsung curvo ultra hd 4k smart 49"" un-49ru7300g",2299,1549,49,"< S/.500"
2019,"lacuracao","samsung","tv samsung ultra hd 4k smart 65"" un-65ru7100g",3499,3498,65,"< S/.500"
2019,"lacuracao","lg","tv lg hd smart 32"" 32lk540b",849,799,32,"> S/.4,500"
2019,"lacuracao","samsung","tv samsung serie 7 ultra hd 4k smart 75"" un-75nu7090g",8999,3599,75,"< S/.500"
2019,"lacuracao","lg","tv led lg ultra hd 4k smart ai 86"" 86uk6570",10999,8999,86,"> S/.4,500"
2019,"lacuracao","orizon","tv led orizon hd tv 32"" or322led",749,399,32,"< S/.500"
2019,"lacuracao","imaco","tv led imaco hd 24"" led24isbt",529.9,423.9,24,"< S/.500"
2019,"lacuracao","imaco","tv led imaco hd 28"" led28isbt",599.9,479.9,28,"< S/.500"
2019,"lacuracao","imaco","tv imaco hd 32isbt 32""",649.9,599,32,"> S/.4,500"
2019,"lacuracao","hyundai","tv led hyundai hd 32"" hyled3236d",849,449,32,"< S/.500"
2019,"lacuracao","hyundai","tv hyundai ultra hd 4k smart 55"" hyled5514im4k",2549,1499,55,"< S/.500"
2019,"lacuracao","panasonic","tv panasonic hd smart 43"" tc-43fs500p",1499,879,43,"> S/.4,500"
2019,"lacuracao","hisense","tv hisense full hd smart 43"" h4318fh5ip",1699,949,43,"> S/.4,500"
2019,"lacuracao","hisense","tv hisense full hd smart 49"" hle4918rtfipe",2099,999,49,"> S/.4,500"
2019,"lacuracao","daewoo","tv led daewoo hd 32"" l32t660bts",649,549,32,"> S/.4,500"
2019,"lacuracao","lg","tv lg ultra hd 4k smart ai 55"" oled55b8ssc",7999,4999,55,"< S/.500"
2019,"lacuracao","lg","tv lg ultra hd 4k smart ai 65"" oled65b8ssc",9999,6999,65,"> S/.4,500"
2019,"lacuracao","samsung","tv qled samsung curvo ultra hd 4k smart 65"" qn65q8cna",7399,4749,65,"< S/.500"
2019,"lacuracao","hisense","tv hisense ultra hd smart 50"" h5018uh6ip",2299,1299,50,"< S/.500"
2019,"lacuracao","panasonic","tv oled tc-55fz950w 55"" uhd 4k smart panasonic",7499,4399,55,"< S/.500"
2019,"lacuracao","lg","tv lg oled ultra hd 4k smart tv ai 65"" oled65e9psa",17999,14999,65,"< S/.500"
2019,"lacuracao","lg","tv lg oled ultra hd 4k smart tv ai 55"" oled55c9psa",8999,6999,55,"> S/.4,500"
2019,"lacuracao","lg","tv lg oled ultra hd 4k smart tv ai 65"" oled65c9psa",12999,9999,65,"> S/.4,500"
2019,"lacuracao","imaco","televisor imaco hd led 19"" led19hd",449,449,19,"< S/.500"
2019,"lacuracao","samsung","tv qled samsung curvo ultra hd 4k smart 55"" qn-55q8cna",4999,3299,55,"< S/.500"
2019,"lacuracao","hyundai","tv led hyundai hd smart 32"" hyled3239intm",949,549,32,"> S/.4,500"
2019,"lacuracao","orizon","tv led orizon hd 24"" or2419k4ip",449,399,24,"< S/.500"
2019,"lacuracao","orizon","tv led orizon hd 32"" or3219k4ip",749,499,32,"< S/.500"
2019,"lacuracao","orizon","tv led orizon hd smart 32"" or3219k5ip",849,599,32,"> S/.4,500"
2019,"lacuracao","orizon","tv led orizon full hd smart 39"" or3919fk5ip",1299,899,39,"> S/.4,500"
